hash,token_address,tokens,vendedor,comprador,simbolo
0xfb25873a1f2e01030b67ee5558566df9942b9a0fdf213ab2eafd45cc8e8ccce5,0xfb759e0cc5cff4aea606064acd41c71c7c11bf40,5.0,0x922e21af5c912a6c2283cd1a792bd52ba6523149,0x23094d34888de2d5bc8eee5a5237026ce20de16d,Reental-BKL-1
0x68713369b8ac7e51411cf169e3b251f0190a5496eb772db87095ed00b991d910,0xfb759e0cc5cff4aea606064acd41c71c7c11bf40,4.47759839,0x922e21af5c912a6c2283cd1a792bd52ba6523149,0x23094d34888de2d5bc8eee5a5237026ce20de16d,Reental-BKL-1
0x0a750a3d7074742c4c7aac02105249cedd5b56d73c1dcaec75d72082c258d580,0xfb759e0cc5cff4aea606064acd41c71c7c11bf40,5.0,0xce89063272ecce1cda2086670ff94cbc690b8f5f,0x23094d34888de2d5bc8eee5a5237026ce20de16d,Reental-BKL-1
0xb886faa1c109975a1c148a76c4b37b5f315fb0eef97eecba8f1caaa91e4031c6,0xfb759e0cc5cff4aea606064acd41c71c7c11bf40,5.0,0xce89063272ecce1cda2086670ff94cbc690b8f5f,0x23094d34888de2d5bc8eee5a5237026ce20de16d,Reental-BKL-1
0x811fa8034a9d0ec1d457ffb62b05321287739dde48257cc1544dfb290c10211a,0xfb759e0cc5cff4aea606064acd41c71c7c11bf40,5.0,0xce89063272ecce1cda2086670ff94cbc690b8f5f,0x23094d34888de2d5bc8eee5a5237026ce20de16d,Reental-BKL-1
0xf09f9e666852df80cdb8ca2d2c0f7409a28217c10723518f06c493ce2f332906,0xfb759e0cc5cff4aea606064acd41c71c7c11bf40,5.0,0xce89063272ecce1cda2086670ff94cbc690b8f5f,0x23094d34888de2d5bc8eee5a5237026ce20de16d,Reental-BKL-1
0xb4bad0d47ef911fe150f4ba27cc17dab3957c8a569c61c0b841094353009565b,0xaaad2db2f624dc5a350d579d834b5fe12b2bcd8d,50.0,0x302aca556e48bdcfe1ff1afbdfdd06e82d2aa817,0x23094d34888de2d5bc8eee5a5237026ce20de16d,Reental-YCT-1
0x66651ef58611e2a4ea8fb8b811223bf5db5116077ced1263b98f4c66d0992a8c,0xe6e3ff145a6ffcd1dac08472f89164c0c43316b2,10.0,0x3fe2ee56ea77ffccfa0c036b20e7a2269e8da534,0x23094d34888de2d5bc8eee5a5237026ce20de16d,Reental-CMY-1
0x771a1689fe1f0713dfb3894dc5a4643a28c96fecdb316c8ae32a4cf059852f31,0xa0d99b441a9a5e334b234f31a92b97fa8d663626,5.0,0xc1213762f0b2010721e34a7d3a4e6742f836b462,0x23094d34888de2d5bc8eee5a5237026ce20de16d,Reental-YCT-2
0xcdb4f12086051264ef8bfc3e1f8025034eac0f86d1ee0dfcb8c06e33dbca8e70,0xe6e3ff145a6ffcd1dac08472f89164c0c43316b2,3.09,0xf3b9739ed70e548f8e30e81746c80bc6c74edd1a,0x23094d34888de2d5bc8eee5a5237026ce20de16d,Reental-CMY-1
0xac721b9eed9f4e5fd6c88ca08a7a35fb16358999c0c3b03dde7ec8f75fff5382,0xed923b814f1ea3d42c54dda55ba8edfaba994489,1.0,0xbb5c220d202fd05c696ed73c18e9db175e7a7a5a,0x23094d34888de2d5bc8eee5a5237026ce20de16d,Reental-BKL-2
0x6be9423ecf864b94cf271250581dae7ca30fc55a7c86ece3640b08457ff6a5d2,0xa0d99b441a9a5e334b234f31a92b97fa8d663626,1.0,0xbb5c220d202fd05c696ed73c18e9db175e7a7a5a,0x23094d34888de2d5bc8eee5a5237026ce20de16d,Reental-YCT-2
0xaca1f6af2caaf98e90ae0389579623407cc9bbf2ab2cf44b986f8ca203661277,0xfd0ea97747f7b1a53ec59ef5001616cde3aead3e,2.0,0x8042d82d16405de78e477526e66d4602360cad3a,0x23094d34888de2d5bc8eee5a5237026ce20de16d,Reental-CLVM-2
0xadd7c4ea3716018d2775e53260b1510ccb074533a7e48a6546b1d0843e15cff3,0xfb759e0cc5cff4aea606064acd41c71c7c11bf40,0.42,0x9c0e7f3e623e2daf58f9a343348671d76613af2e,0x23094d34888de2d5bc8eee5a5237026ce20de16d,Reental-BKL-1
0x541e21e5a0c80e7dcfa9ffaa7aa4b0c048ba28dc791907b92f0b4266e8a94583,0xa0d99b441a9a5e334b234f31a92b97fa8d663626,2.0,0x8042d82d16405de78e477526e66d4602360cad3a,0x23094d34888de2d5bc8eee5a5237026ce20de16d,Reental-YCT-2
0x2bfbe34e1c42b2b86e9e5492d8a5f0cbd8d79d076939739872826dd7af486365,0x2f1026ff5bd94232050364c81d61a2d15e147209,1.0,0xc0896e0e56d45b3c6d3444bff507adf6f15ee068,0x23435b770cbf47bc5868eb998610d43f973d0597,Reental-MIA-1
0x1e21c9d918dd05c56f1d1380ea5f0b1a0d6528d9232eff80859bb24d3eafa892,0x2f1026ff5bd94232050364c81d61a2d15e147209,1.0,0xc0896e0e56d45b3c6d3444bff507adf6f15ee068,0x23435b770cbf47bc5868eb998610d43f973d0597,Reental-MIA-1
0x07b077592ab2527c9cfc1d32268e35d92b899f1f0674b6d4e884068095f6bba6,0x2f1026ff5bd94232050364c81d61a2d15e147209,1.0,0x23435b770cbf47bc5868eb998610d43f973d0597,0xdac3758f649449ca21ee02ea272b8ae920fa7c06,Reental-MIA-1
0xf5fe1e20db891f8c12e6e061b09289588524a148c7f8776dc084d355a867d518,0x093984f85f980479172fb96982f79c418ac730f7,3.00020078,0xb05725425c80808329a5c8acdee4c79aef648300,0x23435b770cbf47bc5868eb998610d43f973d0597,Reental-RDO-6
0x0d2f6153bc14ed3f4e390d6fa498d6c0cb87285266a45c3499025871300b09f9,0xa0d99b441a9a5e334b234f31a92b97fa8d663626,5.0,0xc1213762f0b2010721e34a7d3a4e6742f836b462,0x23435b770cbf47bc5868eb998610d43f973d0597,Reental-YCT-2
0xc7d927ab1fcc3250920b98d48d3f8069ee6261ca896f587d24b66d996e415ed4,0xa0d99b441a9a5e334b234f31a92b97fa8d663626,5.0,0x23435b770cbf47bc5868eb998610d43f973d0597,0xb64fbeef6b52207a4648308c56b84432b16e9b0f,Reental-YCT-2
0x1a8e379e0ba4912275143c8e6a2dcd69c891f05f871c073c3bc00627e9212553,0x2f1026ff5bd94232050364c81d61a2d15e147209,1.0,0x23435b770cbf47bc5868eb998610d43f973d0597,0x8042d82d16405de78e477526e66d4602360cad3a,Reental-MIA-1
0x124536a9376fa47415bab366551bc9790141f1086807aaee037866344ea2a729,0x093984f85f980479172fb96982f79c418ac730f7,3.00020078,0x23435b770cbf47bc5868eb998610d43f973d0597,0xc8d87578f9c7005020d82625693ab46932d6491a,Reental-RDO-6
0xd2ab8ff0e9e07b662dd1e147021594d3a972b70a7309f85f7a1aa255660b541f,0x8a96bf9aa5812ce957aed1f554065b64a545c88a,5.0,0x5693a921fc4517bda34437e6d95333b693a661a6,0x23885a92d9b48759afbf750b6089afe83e7cc516,Reental-VLC-12
0xdbcec83f923523ba9b9f4eaa6c5bc09d346a457f20ae9a69522d12f3e56491e1,0x2a8bbc241849431e9cc7c4dbea9c05dfac2de553,1.0,0xb05725425c80808329a5c8acdee4c79aef648300,0x23885a92d9b48759afbf750b6089afe83e7cc516,Reental-GRX-3
0xc868e377a6c9793c51b1843472ede8dc64c1d6e014b5dfb346757108cd1f8058,0x33be67454ae817337db15877fd4106c5cd5206c5,5.0,0x94264445fb3d0cd4f90e2e641ca1bd2a01e5c65a,0x23885a92d9b48759afbf750b6089afe83e7cc516,Reental-MLG-5
0x2b78a9f0eba0ff63eb8bcbc3ce69ad78f2c2a3364a8b39bfbb8b86bedc82a5d8,0xaca38d593f7775334fa1b84a865f19396f62f760,1.0,0xbb5c220d202fd05c696ed73c18e9db175e7a7a5a,0x23885a92d9b48759afbf750b6089afe83e7cc516,Reental-MLG-6
0x8e2178a5622e1f5f3f4708f13cfa7cf8be805a53352d11ff7cb7bc051f8d5f23,0x33be67454ae817337db15877fd4106c5cd5206c5,5.0,0x94264445fb3d0cd4f90e2e641ca1bd2a01e5c65a,0x23885a92d9b48759afbf750b6089afe83e7cc516,Reental-MLG-5
0x5bee50f99aca67924869e8a2ec20261d93d494aa3d02045ac715a1f14c57c10d,0x7cb85443eab0851d9b4558db23e1026af07c700d,2.0,0xf3b9739ed70e548f8e30e81746c80bc6c74edd1a,0x23885a92d9b48759afbf750b6089afe83e7cc516,Reental-RET-2
0x34ff3e5af6032c0ee77563aec6066994d3a6cac3fe47f060ead16dc347ebd35f,0x7cb85443eab0851d9b4558db23e1026af07c700d,1.78258148,0x7347acc3c0a67f0d089579208cb4fd1e47ac7b13,0x23885a92d9b48759afbf750b6089afe83e7cc516,Reental-RET-2
0x2336d5114654a9fc4833baa86187d3724bb9475b775d011762b9fe1795805914,0x754f5b74e2639cef67fecec03f4d698470bdc92f,1.0,0x302edd75481c8f1607bf24d500ac6ae506625fe8,0x23885a92d9b48759afbf750b6089afe83e7cc516,Reental-ABD-1
0xac1747799db4bb759b97b91236905977dd22460d3872adab7eabe58aebc42f8f,0x243e4bacc4b4d61b87816c945544286eb29125c6,5.10136135,0x67ac0b7b667d3a266ef70e0e054d14825217794c,0x23885a92d9b48759afbf750b6089afe83e7cc516,Reental-CME-1
0xfba7b0eeea7ead054a181dded5d7a83a105ce47bfde706332e3cb17fd6ef29b1,0x33be67454ae817337db15877fd4106c5cd5206c5,1.41302291,0xa3804d27c0d8386b9d4218f5e59ccfa778b59e6a,0x23885a92d9b48759afbf750b6089afe83e7cc516,Reental-MLG-5
0xf6f080f6d2428edf88e4d3219384cbb5a500c2ef685ef6810753492effc44fda,0x33be67454ae817337db15877fd4106c5cd5206c5,5.0,0x94264445fb3d0cd4f90e2e641ca1bd2a01e5c65a,0x23885a92d9b48759afbf750b6089afe83e7cc516,Reental-MLG-5
0xa2d5d7d30cc0c79b02f8ac0cf52ed5584361a147c54281943d09266ec1e8af0a,0x33be67454ae817337db15877fd4106c5cd5206c5,3.28906763,0x8042d82d16405de78e477526e66d4602360cad3a,0x23885a92d9b48759afbf750b6089afe83e7cc516,Reental-MLG-5
0x1ea4b23de1f79b9ff7e0d0548cfcce52aea1e804e536c373abe4920bdca580df,0x7469b9381bfa8a34bef9dfaad03d75f60947f957,0.26833144,0x2435467d98d22f321c0c81ac18aa7deced9ff464,0x6f14249fe1388870bcc1ef67156bfc9f5704010a,Reental-CDP-3
0x8119e8df5b19cd6019213d674908fad12445052f2c2e9a9c569d7ddfc52738e7,0xb0825e7a4093d21ed076883f8aca33300631291e,1.00111119,0x974223f5b652122c80768b6cba61fd2daf1a852d,0x2435467d98d22f321c0c81ac18aa7deced9ff464,Reental-MIA-3
0xa3719ca552fef490b815f3852e751c528fd1d29360476ae3d4eba51e1f9c922c,0xf1ec7e14489683babdb9299e5f9908d19a8759dc,3.00088296,0x29f75cf7db0e8a711ee1345fc4606d376812b0b7,0x2435467d98d22f321c0c81ac18aa7deced9ff464,Reental-MIA-2
0x11e41439bee45d363d7e581cafcc5d3af753fe903a1208be0c9749a52dad310a,0x55fe4ba4f47410802fb84f2d635098dade71e551,0.46644912,0xcd650c9be67dcf3aa10debbefc4e3be1d89f83ca,0x245ec0965be76427f84c9b727d8f230301d6e54e,Reental-OND-2
0x89fc0a9e18cbcc33680b6a733b07f43f843f9b7429104fef441ba6f4e0ae417a,0xfd0ea97747f7b1a53ec59ef5001616cde3aead3e,5.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0x4ed1d500e66ad8c592d4660dbf4c178475d03e74,Reental-CLVM-2
0xe02eb4dcd2ec548e8553dda6a0bbe889b20f70c94c04179bef79f77035d4bf2b,0xfd0ea97747f7b1a53ec59ef5001616cde3aead3e,6.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0xc4b5b82143eedab80c7c9edd912b3f746dd7151c,Reental-CLVM-2
0xf64d7eae9215fa3b846fe7b9aca1739117ec7c39cedece855bdb42010622a2e0,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,5.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0x9d3ee93ffd1b685399ec8f905e67173d16e9ea26,Reental-MAYA-1
0xa5b197bceb176d52f201bb2f6d6b96f391d818841ed1cd49472020d08d3ce48e,0xfd0ea97747f7b1a53ec59ef5001616cde3aead3e,10.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0xf4baf08aee50b3ff26ee76334e8d25d08bdf719f,Reental-CLVM-2
0x7e2d15abb20c3f33418e10f22f87f7839993ed492134e5846aa92069b269d046,0xfd0ea97747f7b1a53ec59ef5001616cde3aead3e,5.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0xf4baf08aee50b3ff26ee76334e8d25d08bdf719f,Reental-CLVM-2
0x7791f3db5be8617642f3618c37d577dc7be631ad043c9aeb9fa79f763a7befb3,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,5.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0xf8eb35cd541daa06344357239ef3e594459128fe,Reental-MAYA-1
0xb862483ede6b0bab9135067c4d888910646e724ab84d15279e07831d128a54b3,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,5.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0x4ea686d768703965dbf537ffc4ab04047a83c1d0,Reental-MAYA-1
0xde24806f037a6c81f2d2c9b29302b2f8c298d67539164725ad4fd29a1175e70b,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,6.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0x4ea686d768703965dbf537ffc4ab04047a83c1d0,Reental-MAYA-1
0xafa6dc8ffdff11a3e01843d398f83a8b054c348d3132226e95af8bd39115de62,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,5.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0x69dc3560c89f1dedb4106c9526efe43d638a9eb0,Reental-MAYA-1
0xa5aa3c70239ff8dcbac9a17f8adaade27cbd4aab80e26e14140bd768084408da,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,5.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0x4ea686d768703965dbf537ffc4ab04047a83c1d0,Reental-MAYA-1
0x881ca7a7328eb4999b7bfe94fb160e177579cbf92ca643acd9421452d27c407d,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,5.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0x922e21af5c912a6c2283cd1a792bd52ba6523149,Reental-MAYA-1
0x5598b2365f5af2a021c72095e6e1a7a6c883bf8a13282cfafaff9df42c10c016,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,6.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0x3903f6e74c9c6eb235e22efe48001058fbbe2e4c,Reental-MAYA-1
0x1a439a315a0ddf2e44e5cc287511487685ddc71b2da1d0458c50e4ca37e9554e,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,5.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0x739ff109c9dad8216f49d6d66607e5ac24f79714,Reental-MAYA-1
0xc05134c01db9a1722ea03f8fc444893fad56c82ca16c1a663b764c18979b4144,0xfd0ea97747f7b1a53ec59ef5001616cde3aead3e,5.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0xaa45ef704b487212613ebf77c5ffa3207810915d,Reental-CLVM-2
0xf8dfa1c89d26adc75f725b3a96871463e7b4cbbd85242a7e1c1c1aef5e686c83,0x3b7455335fc7c3839167ed8fc173405908ffdf15,5.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0xa6e1fce977d48f02627df4a5dae63ca1b6591478,Reental-TLM-2
0xb1589bdd87fa9897a7870546bfee6e61b25df7b34478ce3b42ec14cecd9086db,0x3b7455335fc7c3839167ed8fc173405908ffdf15,5.9921,0x245ec0965be76427f84c9b727d8f230301d6e54e,0xb64fbeef6b52207a4648308c56b84432b16e9b0f,Reental-TLM-2
0x430d1e2605ad202a3e59bc4ede267076afaddf06f3bd2f09a8cf71c175f3f679,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,7.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0x58523dfd74b30d6f9230e782674bb438bcfd8622,Reental-MAYA-1
0x60fce38840c4e75996174467d120d95f75ace5f7b4f847372c69e505ff8629db,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,6.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0x591b968283ad9db35478f8f6e0310c05496432db,Reental-MAYA-1
0xb538d206c3676083cfa6dfa087e845591c65001536fd5f9a0ac6acdee05f08dc,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,5.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0x58523dfd74b30d6f9230e782674bb438bcfd8622,Reental-MAYA-1
0xe9a69eff32b6f653d643d420182da91c98ad72774742f4def0ccaf0e318e444e,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,6.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0x5d1400e13c875bdba24fff07d1f928b5a566bc94,Reental-MAYA-1
0xd6a0a6dba3755ce75085203e5c3369ed6d32f7a51b9a0a5d3584476b0ba9b02c,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,8.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0x60dee03e9ca48311121206cff81e5db217981871,Reental-MAYA-1
0x84063f71bc53d359b2642091e761f4490b8a04ca5adf2182f4ba83594e629c62,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,7.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0xb64fbeef6b52207a4648308c56b84432b16e9b0f,Reental-MAYA-1
0x5b294dc0bc184c570201ba2848e4882682c1286b7ecbe563f15ec6a5d1609218,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,12.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0xc76d16142b13f2497a0d820bef503c4403970879,Reental-MAYA-1
0xaa69175a947391a38d46ad513867b7124e4525db63e6fce390b9ce95616bb06c,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,7.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0xb64fbeef6b52207a4648308c56b84432b16e9b0f,Reental-MAYA-1
0x6db152f9df707a89850a0d47fe5e00da07431eb76f1c9096972d52bc346b477a,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,7.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0xb64fbeef6b52207a4648308c56b84432b16e9b0f,Reental-MAYA-1
0x054021f9b0a49f18254a6c77dc6f1442693114ebc8323de2d6c3c7ec195ad84f,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,8.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0xaa45ef704b487212613ebf77c5ffa3207810915d,Reental-MAYA-1
0xef65b727a551888ee9fcdb89aa301a0133aa67a1445c5e37f8f76fd5873bd4de,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,8.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0x9428615c36a8ab5fb744b3b460960d4a4a86f7b4,Reental-MAYA-1
0x0b48316faaba82b49d4d9bd70cdc0f8895fbd0992cea277dabc16127896dd7a4,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,9.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0xfb8482d3a050b09d9dd3d3fb44e858864ef649f8,Reental-MAYA-1
0xf4f9e0c79844c3190cc2bfc8c8a3bb9f9f76511434aa4848af13c186528f7651,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,8.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0x78f79ab9849fee3335a2a65c5bfa03167ae7ec4e,Reental-MAYA-1
0xc08f5d46fc9b21a931b06a0c646df9385be6122a32ec912e906c3e570dd99e37,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,9.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0xb64fbeef6b52207a4648308c56b84432b16e9b0f,Reental-MAYA-1
0x618d9ea184d7b3b79134176a21f076dde15945a8e4b3748fee25642682ab00f6,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,9.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0xb9d51bd88e0d00181eda72d3ba87c64f6e932ddc,Reental-MAYA-1
0xbcf078e36fee995bb584eb79b9f43f4d06ca101974064ddb9280830a4c99dfd7,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,9.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0xb64fbeef6b52207a4648308c56b84432b16e9b0f,Reental-MAYA-1
0x122aa80bd77687951327c12493215a527177d8e2cf90c4690acaf67c2063ae83,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,8.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0x384e7aaa8917f3e2d32faab649c2d41917c739cc,Reental-MAYA-1
0x6c03b237ba8bae8149ec5d04dfeb9d9d82c22fae5d90c6bb593ae6742779916d,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,9.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0x8a7ccf8e2c6ccf18dc43ca4191a59506e27d0047,Reental-MAYA-1
0x343a861f50c945f208996a9d8dac46a6007bcf305b9ac2da99133262f6b136a0,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,10.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0x8a7ccf8e2c6ccf18dc43ca4191a59506e27d0047,Reental-MAYA-1
0x4b7ca240e4827ede328d354a0f03f3e6be7dcc693b6533279121616fabbb52ce,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,10.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0x75ddc05b408d2d4a310e139179cd27c78a6d473a,Reental-MAYA-1
0x43847aeb980285d27dd2dac4a482e1844d0d92f09f7aefc1841c56c5f69c704e,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,12.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0xed8b7c97a359845162cf0d6e6c63c74bff09574b,Reental-MAYA-1
0x79325940003137db430a2f8bc7ca237552bf7140984c2fbad40c5414b433dd00,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,12.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0xba9e9281a9adf656191724f7bef219c96e498b29,Reental-MAYA-1
0x076855c2c0292a6f0fb9af8231d6a57f6056ee86db59525d8291bc35e99bcb1b,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,12.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0x90d5f0db43c5f0be2849097c0cd2afaec66356e8,Reental-MAYA-1
0xa6adac2c5474491c18676647725a1d8fd6340cbae7b840c8968b5353d2cc78b4,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,10.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0x75ddc05b408d2d4a310e139179cd27c78a6d473a,Reental-MAYA-1
0x6ff466a1330b0028400328c46e0af48bbc083feeb9773e9393d8429ff2490171,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,7.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0x75ddc05b408d2d4a310e139179cd27c78a6d473a,Reental-MAYA-1
0xa245d3373b5c7f5a0e19e3c974c3974c1e69af3495ceb4d73139e354de1f95be,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,6.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0xc8d87578f9c7005020d82625693ab46932d6491a,Reental-MAYA-1
0xd27a71608b968a057e5f9563417d2855bf04d442b657d25e674573cd894dfaa3,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,9.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0xb64fbeef6b52207a4648308c56b84432b16e9b0f,Reental-MAYA-1
0xc65b29439b529ea14bc845e7c62362d51faaa9e9db1d5fe2f5e6511e803ed4f8,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,4.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0x9428615c36a8ab5fb744b3b460960d4a4a86f7b4,Reental-MAYA-1
0x6118adf1dac00038e4a14aaa133fec1b9e34f92dc2b21ee30b992a6651d89562,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,4.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0xb794cda2cb82b55acde628f5ba71794af9cfbf3f,Reental-MAYA-1
0x6325807290b2870aab8e3cf8035dd065f4df153c3f35426b03e882e7862d1eb0,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,5.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0xc8d87578f9c7005020d82625693ab46932d6491a,Reental-MAYA-1
0x66de8aa112a885e2342c2200ee71b63c661d4571eca4b8e318e6ce165cea33d3,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,3.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0xc8d87578f9c7005020d82625693ab46932d6491a,Reental-MAYA-1
0x77979c5ba83ef1a0258f5c84ed2437c18ea7f4f6151c588b5f1aa2edc64d5017,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,5.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0x8042d82d16405de78e477526e66d4602360cad3a,Reental-MAYA-1
0xb10cdc1cbecdeb787727935166d60eb6ac2fb9265599c86e5e03727728166416,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,5.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0x8c44bde75104a91651cc0040b5082c7b4d15a378,Reental-MAYA-1
0xe5410ad0ee057216274f6059c3b0b369b5bb62854cb4730c81303a0f80c14c68,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,5.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0xb64fbeef6b52207a4648308c56b84432b16e9b0f,Reental-MAYA-1
0xade474f2ef0ff3dc82d0b27c844161bcf0f2cbe3ec110825a88863f2ffb24244,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,6.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0x4ed1d500e66ad8c592d4660dbf4c178475d03e74,Reental-MAYA-1
0x7bbc12cc4827bbea7402e014ca8e539efcb950e606f9d43b8b60f54024187656,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,6.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0x3d77d26098f5ad3544a4d7407172f809d5e67472,Reental-MAYA-1
0x1c15cc27c235a2505d93fa082ac1fa542e859b53643664bdf82a1717c227f08c,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,6.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0xb64fbeef6b52207a4648308c56b84432b16e9b0f,Reental-MAYA-1
0x6bcf3e8ac23b2aab211bcfa2d58e203ee45bc2c068ea362ba99e702af7aef078,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,9.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0x384e7aaa8917f3e2d32faab649c2d41917c739cc,Reental-MAYA-1
0x9725575c58d58c85cbb4366b82c5638a46acb6d49f47d82ee3e58106da0fd8e7,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,11.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0xb64fbeef6b52207a4648308c56b84432b16e9b0f,Reental-MAYA-1
0x3750521df8202e8c747415eb132bd1a2857a84504601084e974bebaa94fea4bf,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,10.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0xddd162967b4762091145e075a6bd9d534f333209,Reental-MAYA-1
0x57ff3208946b718b5515a2bf7bf9d4949b0bde5952ef5db3827f63a05351223a,0x820380fea111509a38297fa2971eee5b41a5aeca,1.59852418,0x245ec0965be76427f84c9b727d8f230301d6e54e,0x8a7ccf8e2c6ccf18dc43ca4191a59506e27d0047,Reental-RDO-3
0x47638af2c356a8bba1601382d61d8bd27558948edece362bd9b5912748130e3a,0x6b4fa3c69e62f8f03dc018b57efa74d560462210,4.0,0x245ec0965be76427f84c9b727d8f230301d6e54e,0xb64fbeef6b52207a4648308c56b84432b16e9b0f,Reental-MAYA-1
